Age,Turnover,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28,No,No,225,Hardware,45,4,Other,1,529,2,Male,130,2,4,Developer,1,Married,25513.0,586799.0,2,Y,Yes,5,4,4,80,4,37,6,3,11,3,5,9
29,Yes,Yes,596,Software,27,3,Life Sciences,1,1969,2,Male,198,4,1,Research Scientist,3,Married,19156.0,172404.0,1,Y,No,7,2,2,80,2,8,3,4,3,2,1,1
19,Yes,Yes,578,Research & Development,26,1,Technical Degree,1,2617,1,Male,185,4,1,Developer,1,Divorced,31420.0,596980.0,3,Y,Yes,0,2,4,80,3,22,2,4,5,2,3,5
26,No,Yes,1156,Software,36,5,Technical Degree,1,2189,4,Female,39,1,4,Manager,2,Divorced,18930.0,511110.0,8,Y,Yes,35,3,1,80,4,9,4,4,6,6,4,3
27,No,No,751,Sales,7,3,Technical Degree,1,852,3,Male,67,1,4,Healthcare Representative,2,Divorced,7394.0,214426.0,3,Y,No,7,4,1,80,2,10,4,4,2,2,2,1
57,Yes,Yes,796,Hardware,1,2,Marketing,1,2187,1,Female,135,2,3,Human Resources,3,Divorced,50823.0,50823.0,3,Y,No,21,3,4,80,3,13,3,4,5,4,5,1
51,No,Yes,1087,Sales,2,4,Human Resources,1,7458,1,Female,83,3,2,Human Resources,2,Divorced,37661.0,150644.0,6,Y,No,38,3,3,80,4,35,5,3,26,14,11,3
39,Yes,Yes,1117,Hardware,44,1,Marketing,1,971,3,Male,87,1,1,Research Scientist,4,Divorced,49469.0,890442.0,3,Y,Yes,1,3,2,80,4,32,2,4,11,6,7,1
20,No,Yes,528,Software,44,1,Marketing,1,6111,1,Male,99,2,2,Sales Executive,4,Married,38179.0,649043.0,2,Y,No,49,4,3,80,1,13,4,3,6,2,3,2
20,No,Yes,352,Hardware,7,5,Medical,1,439,2,Female,102,4,5,Manufacturing Director,2,Divorced,2902.0,87060.0,4,Y,No,1,1,2,80,4,9,3,4,9,1,4,1
42,No,No,1413,Support,41,5,Human Resources,1,7229,3,Male,178,3,4,Manufacturing Director,2,Divorced,29678.0,741950.0,3,Y,Yes,37,4,1,80,4,1,6,3,1,1,1,1
29,Yes,Yes,758,Support,37,1,Life Sciences,1,7724,2,Female,82,3,4,Human Resources,1,Single,12151.0,291624.0,1,Y,No,39,4,1,80,3,3,5,4,1,1,1,1
18,No,No,1097,Hardware,3,2,Marketing,1,950,4,Female,171,1,2,Manager,2,Divorced,18339.0,146712.0,0,Y,Yes,26,4,3,80,3,5,2,1,1,1,1,1
31,Yes,No,641,Research & Development,32,2,Marketing,1,5286,3,Male,104,2,5,Manufacturing Director,3,Married,21057.0,463254.0,7,Y,No,8,1,1,80,2,15,2,4,3,3,2,3
19,No,Yes,928,Software,10,1,Human Resources,1,4397,2,Male,38,4,3,Manufacturing Director,3,Divorced,30974.0,867272.0,4,Y,No,37,2,1,80,1,19,2,3,14,1,10,9
30,No,Yes,1492,Software,50,4,Marketing,1,6937,1,Male,161,4,3,Healthcare Representative,1,Married,18059.0,451475.0,5,Y,Yes,5,3,2,80,1,4,4,4,1,1,1,1
29,No,No,798,Sales,33,2,Medical,1,1784,4,Male,178,3,4,Developer,3,Married,31531.0,472965.0,5,Y,No,2,1,4,80,2,31,4,1,6,2,1,1
23,No,Yes,1329,Research & Development,2,4,Human Resources,1,7690,4,Male,44,4,5,Sales Representative,2,Married,31709.0,824434.0,7,Y,Yes,10,3,2,80,3,3,6,3,3,1,3,3
20,Yes,Yes,601,Hardware,22,3,Marketing,1,8156,4,Male,31,2,1,Sales Representative,2,Married,3222.0,57996.0,7,Y,No,5,4,2,80,2,23,1,3,2,1,1,1
22,No,Yes,593,Sales,39,3,Medical,1,5249,1,Male,93,1,1,Developer,1,Divorced,39541.0,237246.0,0,Y,No,4,4,4,80,2,29,1,2,3,2,2,2
36,Yes,Yes,980,Research & Development,26,5,Medical,1,4417,3,Female,197,2,4,Research Director,2,Divorced,14724.0,338652.0,1,Y,No,35,2,2,80,4,17,5,3,10,7,6,1
47,No,Yes,530,Hardware,49,5,Medical,1,6075,2,Male,138,2,5,Manufacturing Director,1,Married,3569.0,35690.0,1,Y,No,33,1,1,80,4,17,4,4,1,1,1,1
43,Yes,Yes,1147,Hardware,6,5,Marketing,1,8688,3,Male,164,3,2,Laboratory Technician,2,Married,37033.0,888792.0,4,Y,Yes,47,2,4,80,3,12,1,1,9,7,2,6
60,Yes,Yes,489,Research & Development,14,5,Medical,1,2292,2,Female,181,3,1,Sales Executive,1,Married,30458.0,365496.0,6,Y,Yes,6,1,2,80,4,27,4,1,27,10,19,24
49,No,No,1442,Hardware,24,5,Marketing,1,2011,3,Male,155,3,2,Manufacturing Director,2,Divorced,49456.0,445104.0,0,Y,Yes,37,3,3,80,2,35,3,1,5,3,5,2
51,Yes,Yes,767,Human Resources,35,3,Marketing,1,7307,3,Female,106,2,2,Research Scientist,3,Single,28994.0,260946.0,7,Y,Yes,40,2,3,80,2,16,3,4,15,6,1,7
29,Yes,Yes,549,Research & Development,3,1,Life Sciences,1,5324,3,Female,99,4,5,Sales Executive,4,Single,26300.0,736400.0,6,Y,No,38,2,3,80,4,23,2,4,7,7,5,3
50,No,No,1402,Human Resources,12,3,Human Resources,1,3256,1,Male,132,4,3,Sales Executive,1,Married,18786.0,37572.0,5,Y,No,30,1,1,80,3,9,5,3,2,2,1,2
53,Yes,Yes,1384,Human Resources,22,2,Medical,1,8912,1,Male,93,3,3,Sales Executive,2,Single,37898.0,378980.0,8,Y,No,15,3,1,80,2,38,1,2,6,3,3,3
58,Yes,Yes,819,Human Resources,43,2,Medical,1,7566,2,Male,192,2,1,Laboratory Technician,1,Married,47530.0,332710.0,5,Y,Yes,1,1,4,80,4,9,4,1,6,6,1,6
34,Yes,Yes,522,Hardware,22,2,Other,1,6272,1,Male,53,3,1,Human Resources,3,Married,3867.0,38670.0,1,Y,Yes,20,3,4,80,4,21,2,3,3,3,2,1
36,Yes,Yes,1097,Hardware,46,2,Technical Degree,1,6052,2,Male,194,2,3,Research Scientist,3,Single,18722.0,74888.0,3,Y,No,11,4,3,80,2,20,2,1,3,2,2,1
23,No,No,1103,Software,47,2,Marketing,1,399,4,Male,119,2,5,Research Director,4,Divorced,12488.0,99904.0,5,Y,Yes,35,3,1,80,4,37,6,2,11,9,5,4
44,No,Yes,313,Software,14,5,Marketing,1,2589,2,Male,162,1,4,Human Resources,4,Married,25178.0,151068.0,8,Y,No,13,4,3,80,4,12,2,1,6,2,1,4
30,Yes,Yes,1324,Research & Development,12,2,Medical,1,4780,1,Male,195,1,2,Research Director,1,Divorced,36672.0,953472.0,1,Y,No,30,2,4,80,3,34,5,1,19,7,18,1
42,No,No,109,Sales,10,1,Life Sciences,1,6809,4,Male,65,4,4,Healthcare Representative,2,Married,42829.0,985067.0,5,Y,No,26,4,3,80,3,39,4,4,35,7,29,5
54,Yes,No,1246,Support,32,5,Life Sciences,1,7644,4,Male,130,2,4,Research Scientist,3,Single,25977.0,597471.0,7,Y,No,29,3,3,80,1,32,6,3,20,19,17,4
49,No,Yes,1214,Human Resources,45,3,Human Resources,1,4681,2,Female,149,4,1,Sales Executive,4,Single,9392.0,197232.0,0,Y,No,26,4,1,80,3,35,4,2,12,4,4,7
59,No,Yes,503,Sales,36,1,Technical Degree,1,3129,2,Male,148,3,3,Healthcare Representative,1,Single,23551.0,329714.0,8,Y,No,6,4,4,80,4,30,1,2,29,10,9,27
45,No,No,623,Support,47,5,Life Sciences,1,8439,2,Male,162,1,3,Manager,1,Married,20524.0,20524.0,1,Y,No,44,4,2,80,2,28,3,2,9,6,1,2
29,No,Yes,1050,Support,38,4,Human Resources,1,4994,3,Female,33,4,4,Developer,1,Single,2043.0,34731.0,3,Y,No,13,1,3,80,2,29,4,3,24,18,16,20
51,Yes,No,1294,Research & Development,47,4,Life Sciences,1,7913,4,Female,82,1,2,Manager,2,Married,5312.0,154048.0,0,Y,Yes,3,1,1,80,2,24,1,3,7,2,2,6
24,Yes,No,1252,Sales,45,5,Technical Degree,1,5897,1,Male,127,4,4,Sales Executive,2,Single,25920.0,414720.0,1,Y,No,6,2,4,80,4,36,6,4,6,5,2,1
28,No,Yes,262,Human Resources,11,1,Medical,1,8905,1,Male,62,1,5,Research Director,3,Divorced,34439.0,34439.0,4,Y,No,41,4,2,80,4,38,5,3,3,3,3,3
56,No,Yes,1322,Research & Development,44,2,Human Resources,1,5283,4,Female,133,4,4,Laboratory Technician,1,Divorced,3689.0,47957.0,0,Y,No,26,1,2,80,4,17,3,4,10,4,8,7
32,Yes,No,893,Hardware,26,5,Technical Degree,1,4474,1,Male,134,3,2,Sales Representative,1,Single,27670.0,830100.0,7,Y,No,3,1,2,80,2,4,2,1,4,4,1,4
39,Yes,Yes,1133,Research & Development,23,2,Medical,1,5572,1,Female,51,2,1,Research Director,4,Married,11879.0,83153.0,8,Y,No,4,3,1,80,1,6,1,3,1,1,1,1
60,No,Yes,178,Support,24,5,Technical Degree,1,8108,4,Male,149,1,2,Manufacturing Director,4,Married,2677.0,37478.0,7,Y,No,23,1,4,80,1,39,3,1,7,6,7,4
60,Yes,Yes,1382,Software,29,3,Medical,1,2725,4,Female,198,3,2,Laboratory Technician,3,Divorced,47472.0,1091856.0,0,Y,Yes,23,1,1,80,3,3,2,2,3,3,1,1
39,Yes,Yes,1168,Research & Development,14,3,Technical Degree,1,4422,4,Male,113,1,5,Research Scientist,1,Single,24649.0,49298.0,2,Y,Yes,49,1,2,80,1,19,6,1,12,8,1,5
41,No,No,1315,Support,45,4,Other,1,906,4,Male,40,2,2,Manager,3,Single,31353.0,689766.0,5,Y,Yes,33,2,3,80,4,22,5,1,13,11,8,10
49,Yes,No,880,Software,29,2,Marketing,1,8953,2,Female,89,2,4,Research Director,2,Single,45785.0,412065.0,8,Y,No,42,4,3,80,3,6,4,2,1,1,1,1
51,No,Yes,616,Support,33,3,Human Resources,1,7304,2,Female,97,2,4,Healthcare Representative,2,Divorced,16769.0,318611.0,5,Y,No,38,2,3,80,2,35,3,3,8,1,1,7
35,No,Yes,1472,Hardware,20,1,Other,1,3134,2,Male,68,4,4,Laboratory Technician,3,Married,23980.0,71940.0,4,Y,Yes,28,2,2,80,1,2,3,4,2,1,1,1
58,Yes,Yes,936,Software,15,5,Human Resources,1,7372,1,Female,169,3,2,Sales Representative,3,Single,48950.0,685300.0,4,Y,Yes,47,3,1,80,1,29,4,4,23,3,5,3
49,No,No,916,Human Resources,34,5,Human Resources,1,4248,3,Female,190,4,5,Research Director,2,Single,29240.0,614040.0,8,Y,No,16,2,2,80,1,32,6,3,9,9,8,3
60,No,Yes,769,Human Resources,19,2,Medical,1,6269,2,Female,45,1,5,Developer,4,Divorced,21389.0,641670.0,7,Y,No,8,4,2,80,1,19,1,3,2,1,1,2
58,Yes,Yes,734,Human Resources,38,1,Medical,1,5686,3,Male,158,2,1,Developer,3,Married,13348.0,93436.0,2,Y,No,20,4,2,80,1,3,6,2,3,2,1,3
60,No,Yes,521,Support,42,1,Human Resources,1,6393,1,Female,65,2,1,Developer,2,Divorced,7395.0,192270.0,3,Y,Yes,14,1,4,80,1,37,4,3,11,2,7,2
43,No,Yes,590,Software,13,3,Technical Degree,1,6147,4,Male,57,4,3,Laboratory Technician,4,Single,18086.0,307462.0,5,Y,Yes,31,4,2,80,1,15,2,3,13,9,13,1
42,Yes,No,1289,Research & Development,7,4,Marketing,1,564,1,Female,87,4,2,Sales Executive,3,Married,41383.0,1158724.0,5,Y,Yes,34,1,3,80,1,16,4,2,16,7,16,9
60,No,Yes,1389,Hardware,32,3,Other,1,7270,1,Female,52,4,5,Laboratory Technician,2,Married,39574.0,791480.0,8,Y,No,18,2,4,80,4,2,6,1,1,1,1,1
25,No,No,1006,Sales,4,2,Life Sciences,1,9577,4,Male,73,3,1,Research Scientist,1,Single,33327.0,433251.0,3,Y,Yes,39,2,3,80,1,15,4,2,1,1,1,1
52,No,Yes,816,Sales,8,3,Marketing,1,6894,1,Male,139,3,3,Healthcare Representative,1,Single,23883.0,644841.0,7,Y,Yes,18,1,1,80,1,33,4,3,16,3,15,5
21,No,Yes,117,Human Resources,44,3,Other,1,7150,1,Female,90,3,3,Manufacturing Director,4,Divorced,32433.0,227031.0,2,Y,Yes,20,3,3,80,3,6,6,2,6,3,1,1
18,Yes,No,1424,Human Resources,37,5,Technical Degree,1,4601,4,Male,192,4,4,Sales Executive,1,Single,13257.0,119313.0,5,Y,No,35,2,2,80,1,39,5,2,17,13,12,16
53,Yes,Yes,1340,Human Resources,25,1,Technical Degree,1,6514,1,Female,77,2,5,Laboratory Technician,3,Single,28232.0,254088.0,2,Y,No,34,3,3,80,3,14,1,3,7,2,5,2
36,Yes,No,274,Human Resources,40,1,Technical Degree,1,7654,4,Male,128,3,2,Sales Executive,1,Single,45283.0,498113.0,6,Y,No,19,2,1,80,2,28,2,1,12,8,2,12
55,No,Yes,372,Human Resources,17,1,Marketing,1,6689,1,Female,189,3,4,Research Director,3,Divorced,31493.0,220451.0,3,Y,Yes,44,1,4,80,2,6,4,4,1,1,1,1
41,No,Yes,562,Research & Development,30,2,Other,1,4785,4,Female,71,1,2,Sales Representative,3,Married,33421.0,835525.0,3,Y,No,3,1,4,80,4,26,1,3,2,1,2,2
18,No,No,1435,Hardware,19,1,Technical Degree,1,5305,2,Female,104,1,5,Manager,3,Divorced,23409.0,304317.0,1,Y,No,5,4,4,80,4,20,3,4,9,1,6,7
34,Yes,Yes,169,Support,41,3,Medical,1,3491,2,Female,100,2,2,Sales Executive,1,Single,8434.0,16868.0,3,Y,Yes,32,2,2,80,3,36,2,3,3,1,3,3
30,No,Yes,170,Human Resources,31,3,Human Resources,1,1368,3,Male,110,3,4,Manufacturing Director,3,Single,15616.0,265472.0,1,Y,No,38,1,3,80,1,26,4,1,6,6,5,2
34,No,Yes,1211,Hardware,3,4,Other,1,3211,1,Male,146,4,5,Manager,4,Single,41457.0,994968.0,5,Y,Yes,49,1,4,80,4,34,3,2,7,3,6,6
50,No,Yes,637,Hardware,41,2,Marketing,1,7376,3,Male,130,4,2,Sales Executive,3,Divorced,50622.0,1012440.0,6,Y,Yes,40,4,4,80,1,15,5,4,5,3,4,2
52,Yes,Yes,1381,Software,38,1,Human Resources,1,5381,3,Female,43,3,3,Sales Executive,1,Single,10895.0,326850.0,1,Y,No,12,1,4,80,3,32,6,3,23,13,19,14
41,Yes,No,1047,Human Resources,6,2,Marketing,1,2478,2,Female,42,2,1,Laboratory Technician,1,Single,29931.0,419034.0,3,Y,Yes,8,3,2,80,4,39,2,3,8,3,1,8
46,No,Yes,1278,Support,50,1,Human Resources,1,1013,4,Female,106,1,5,Healthcare Representative,2,Single,2288.0,61776.0,3,Y,Yes,48,2,1,80,4,12,2,4,2,2,1,2
29,Yes,Yes,891,Research & Development,48,5,Technical Degree,1,3133,2,Female,190,3,5,Laboratory Technician,1,Single,40872.0,490464.0,7,Y,Yes,43,4,4,80,4,35,4,4,19,3,11,13
48,No,Yes,958,Software,37,5,Marketing,1,8365,4,Female,82,3,2,Manager,3,Married,26893.0,564753.0,4,Y,Yes,46,2,4,80,3,20,6,4,13,8,2,12
29,Yes,Yes,947,Hardware,15,3,Marketing,1,3477,4,Female,54,1,5,Human Resources,1,Single,30066.0,871914.0,8,Y,Yes,8,2,3,80,1,23,3,3,4,3,1,3
56,No,Yes,955,Research & Development,3,1,Life Sciences,1,2615,3,Male,117,3,1,Laboratory Technician,1,Single,49180.0,1278680.0,8,Y,Yes,48,3,4,80,3,30,2,2,22,13,10,18
56,No,Yes,271,Human Resources,7,5,Other,1,8035,1,Male,53,3,3,Manufacturing Director,2,Divorced,21469.0,515256.0,5,Y,Yes,32,2,1,80,3,25,5,2,13,4,7,6
41,No,No,563,Sales,22,1,Marketing,1,9131,1,Female,137,2,5,Sales Executive,1,Married,27893.0,27893.0,4,Y,No,41,2,2,80,1,13,2,2,7,1,6,4
58,Yes,Yes,1423,Human Resources,35,3,Marketing,1,7167,4,Male,174,1,5,Sales Representative,3,Single,20405.0,40810.0,3,Y,Yes,15,4,1,80,4,37,5,3,22,12,7,13
59,No,Yes,1390,Human Resources,13,4,Technical Degree,1,6995,4,Female,167,3,5,Manager,3,Divorced,1205.0,19280.0,8,Y,No,22,3,1,80,1,20,6,2,9,9,2,4
23,No,Yes,296,Support,15,1,Other,1,1021,4,Male,122,1,3,Sales Executive,2,Married,34950.0,34950.0,1,Y,No,8,4,2,80,2,40,3,3,16,4,5,6
43,Yes,Yes,565,Research & Development,4,3,Human Resources,1,1702,2,Male,194,2,2,Sales Representative,2,Single,11266.0,101394.0,2,Y,Yes,34,4,4,80,1,11,4,1,4,2,1,3
51,No,Yes,1071,Sales,40,4,Life Sciences,1,7748,4,Male,115,2,2,Manager,3,Married,3266.0,75118.0,4,Y,Yes,49,2,1,80,1,28,2,2,6,1,1,4
34,No,Yes,781,Human Resources,25,1,Life Sciences,1,1903,4,Female,119,2,3,Human Resources,2,Married,13898.0,41694.0,4,Y,No,37,2,4,80,4,27,1,1,19,3,19,2
30,No,Yes,1393,Human Resources,18,3,Marketing,1,9452,4,Male,140,1,5,Sales Executive,3,Married,5334.0,26670.0,1,Y,Yes,19,3,2,80,2,15,6,1,14,5,2,6
52,Yes,No,704,Support,41,1,Life Sciences,1,4338,3,Male,153,4,4,Research Scientist,2,Divorced,40827.0,163308.0,0,Y,No,24,2,4,80,1,35,3,2,19,5,7,8
27,No,Yes,112,Software,20,3,Other,1,124,3,Male,42,3,1,Human Resources,3,Married,30736.0,153680.0,5,Y,No,5,4,4,80,2,24,2,1,16,8,6,2
23,No,Yes,935,Support,26,1,Other,1,4009,1,Female,149,2,1,Sales Representative,2,Divorced,8123.0,170583.0,2,Y,Yes,35,2,3,80,2,4,1,1,1,1,1,1
57,No,No,734,Sales,39,4,Technical Degree,1,87,4,Male,68,2,4,Manager,4,Married,26280.0,183960.0,0,Y,No,30,4,4,80,3,2,5,2,1,1,1,1
40,Yes,Yes,618,Software,38,3,Technical Degree,1,2984,3,Female,132,1,1,Manager,1,Married,23641.0,23641.0,7,Y,Yes,33,2,2,80,3,35,6,3,14,7,6,11
24,Yes,Yes,1126,Software,32,3,Life Sciences,1,3716,1,Female,104,1,3,Sales Executive,1,Married,37525.0,1125750.0,7,Y,Yes,7,4,3,80,2,40,1,4,22,12,10,13
49,No,Yes,1325,Research & Development,32,1,Technical Degree,1,4977,2,Male,92,1,1,Manufacturing Director,2,Married,39363.0,551082.0,4,Y,No,13,4,3,80,4,40,4,1,32,31,15,29
20,No,Yes,1404,Human Resources,14,5,Marketing,1,1421,2,Male,143,2,3,Research Scientist,4,Married,48812.0,1220300.0,8,Y,Yes,40,3,1,80,2,29,2,4,23,22,12,9
26,No,No,247,Software,39,2,Other,1,2019,1,Male,90,4,4,Healthcare Representative,2,Single,10026.0,300780.0,3,Y,Yes,29,4,1,80,1,1,6,1,1,1,1,1
27,No,No,1466,Software,6,1,Life Sciences,1,9753,4,Female,162,2,3,Research Scientist,2,Single,44409.0,222045.0,8,Y,No,30,1,4,80,3,13,2,3,9,6,7,1
40,Yes,Yes,1049,Hardware,10,3,Life Sciences,1,4766,1,Male,116,4,5,Research Scientist,2,Married,6027.0,144648.0,6,Y,Yes,15,1,3,80,1,5,5,4,2,2,2,1
20,No,No,100,Support,31,3,Other,1,3961,4,Male,47,3,5,Research Scientist,1,Divorced,21726.0,564876.0,6,Y,No,42,4,2,80,3,4,5,2,4,4,1,2
25,Yes,Yes,449,Support,21,3,Medical,1,7046,1,Male,178,4,1,Research Director,3,Married,15531.0,248496.0,8,Y,Yes,18,3,1,80,1,30,3,3,17,3,9,3
45,No,Yes,464,Hardware,28,2,Life Sciences,1,7653,3,Male,138,4,3,Research Scientist,2,Divorced,44337.0,576381.0,4,Y,Yes,40,2,1,80,2,5,6,3,4,2,4,1
21,No,Yes,1146,Support,47,4,Life Sciences,1,4947,3,Female,128,1,1,Sales Representative,3,Divorced,10366.0,186588.0,7,Y,No,40,1,2,80,4,26,1,1,21,18,20,1
37,No,Yes,1406,Human Resources,15,1,Marketing,1,7120,2,Male,161,4,1,Manufacturing Director,2,Divorced,4957.0,64441.0,3,Y,Yes,7,1,2,80,2,30,2,4,9,5,9,8
28,Yes,Yes,417,Human Resources,5,2,Marketing,1,373,2,Male,85,2,4,Developer,4,Single,3707.0,55605.0,4,Y,Yes,8,1,1,80,4,15,1,4,9,7,1,2
46,Yes,Yes,655,Human Resources,17,3,Other,1,9962,4,Male,144,4,4,Human Resources,4,Married,26783.0,749924.0,2,Y,No,32,4,3,80,4,34,2,4,13,10,11,4
25,Yes,No,497,Research & Development,48,5,Human Resources,1,4083,2,Female,57,3,5,Research Scientist,2,Single,28105.0,562100.0,2,Y,No,12,3,3,80,4,17,1,1,10,9,9,9
48,No,No,768,Human Resources,23,4,Life Sciences,1,459,4,Female,102,2,5,Manager,4,Single,25636.0,333268.0,5,Y,Yes,27,4,3,80,2,29,5,4,9,6,3,7
37,Yes,Yes,168,Research & Development,14,2,Other,1,4521,2,Male,58,1,4,Manager,4,Married,38438.0,269066.0,6,Y,Yes,34,1,2,80,3,29,3,3,1,1,1,1
41,No,No,1239,Sales,29,2,Marketing,1,2344,2,Male,30,2,4,Research Scientist,4,Divorced,18229.0,364580.0,1,Y,Yes,34,4,4,80,2,12,1,1,12,5,1,9
47,No,No,185,Hardware,36,4,Life Sciences,1,4093,4,Female,148,1,3,Research Scientist,4,Married,30461.0,335071.0,8,Y,No,7,4,4,80,4,18,2,1,9,7,8,9
43,No,Yes,1229,Human Resources,28,2,Other,1,527,1,Female,70,3,3,Human Resources,2,Single,43843.0,569959.0,0,Y,No,48,4,1,80,4,10,4,3,3,3,3,3
27,No,Yes,372,Software,24,4,Marketing,1,3403,3,Male,42,1,2,Sales Representative,1,Single,37382.0,448584.0,6,Y,No,42,4,3,80,2,19,3,1,17,9,9,2
37,Yes,Yes,906,Sales,41,4,Technical Degree,1,747,3,Female,94,3,4,Manufacturing Director,1,Single,36558.0,182790.0,1,Y,No,20,2,3,80,4,39,3,1,15,6,15,11
31,No,Yes,1092,Hardware,25,5,Human Resources,1,1338,3,Female,119,2,5,Developer,2,Married,14534.0,247078.0,6,Y,Yes,49,4,1,80,3,12,1,2,11,10,6,6
35,No,Yes,156,Human Resources,35,2,Human Resources,1,9007,4,Female,62,1,1,Manager,3,Single,46380.0,602940.0,4,Y,Yes,43,2,4,80,1,21,6,2,11,2,5,4
50,Yes,Yes,1169,Research & Development,18,3,Human Resources,1,3310,4,Male,145,1,3,Human Resources,2,Married,1835.0,9175.0,0,Y,No,0,3,1,80,1,20,4,4,18,3,10,17
52,No,No,1419,Sales,17,1,Medical,1,1235,3,Male,188,1,2,Manufacturing Director,1,Divorced,33319.0,932932.0,6,Y,Yes,44,1,2,80,1,12,1,2,1,1,1,1
57,Yes,Yes,818,Support,2,1,Human Resources,1,9396,1,Female,170,4,3,Sales Executive,4,Married,39318.0,747042.0,6,Y,Yes,3,2,2,80,2,35,3,3,33,23,33,1
25,No,No,924,Hardware,3,2,Medical,1,7649,4,Male,164,2,4,Human Resources,1,Divorced,16879.0,185669.0,1,Y,Yes,5,2,4,80,1,31,1,1,24,9,9,18
27,No,Yes,1187,Support,21,4,Other,1,1831,4,Male,40,3,2,Sales Executive,1,Divorced,18344.0,110064.0,4,Y,No,1,3,1,80,1,40,2,1,35,24,13,13
42,Yes,Yes,1260,Human Resources,12,5,Human Resources,1,6831,4,Male,37,3,5,Human Resources,2,Single,40642.0,487704.0,7,Y,No,30,4,1,80,4,24,4,4,6,6,6,5
45,Yes,Yes,334,Support,34,4,Technical Degree,1,7261,3,Male,158,2,3,Developer,4,Married,23152.0,532496.0,7,Y,No,23,3,1,80,4,38,4,1,3,1,1,3
41,No,Yes,1358,Human Resources,49,5,Other,1,5982,2,Female,84,4,3,Sales Representative,2,Married,25437.0,534177.0,6,Y,Yes,44,4,4,80,3,37,4,3,27,24,9,5
30,No,Yes,515,Software,34,2,Other,1,57,3,Male,106,3,4,Human Resources,2,Single,17640.0,388080.0,2,Y,Yes,15,2,4,80,3,23,3,1,22,17,3,7
50,No,Yes,196,Support,3,1,Medical,1,3160,3,Male,158,3,1,Sales Executive,1,Married,26560.0,239040.0,7,Y,Yes,15,1,3,80,3,16,2,2,5,4,5,4
19,Yes,Yes,1263,Sales,7,4,Life Sciences,1,3729,4,Female,56,3,5,Research Scientist,4,Married,22170.0,243870.0,2,Y,No,33,3,2,80,2,5,4,2,3,2,1,3
25,No,No,749,Hardware,32,1,Marketing,1,63,2,Female,90,1,2,Sales Executive,2,Single,1069.0,6414.0,2,Y,Yes,23,1,1,80,3,8,4,1,8,6,1,5
22,No,No,1051,Software,5,2,Other,1,426,1,Female,115,3,5,Manager,3,Divorced,49524.0,544764.0,4,Y,Yes,49,3,3,80,3,19,2,4,4,2,4,3
27,No,No,167,Hardware,45,3,Other,1,1781,2,Male,187,1,4,Research Scientist,4,Single,37030.0,629510.0,0,Y,No,27,3,3,80,1,31,2,2,17,8,3,13
35,Yes,Yes,798,Human Resources,4,4,Technical Degree,1,3251,3,Male,71,1,3,Sales Representative,2,Single,28115.0,590415.0,0,Y,No,23,4,3,80,4,31,5,1,23,4,9,16
18,Yes,Yes,1080,Hardware,43,3,Human Resources,1,2425,3,Male,172,2,1,Human Resources,3,Married,8223.0,164460.0,4,Y,Yes,17,4,1,80,3,2,5,1,1,1,1,1
58,No,Yes,1271,Support,22,1,Technical Degree,1,8015,4,Male,51,3,4,Manager,3,Married,30717.0,61434.0,4,Y,No,31,2,3,80,2,9,6,4,9,3,4,1
58,Yes,Yes,415,Software,30,3,Other,1,6220,4,Male,36,4,1,Developer,2,Married,45292.0,498212.0,6,Y,Yes,46,4,4,80,2,18,3,4,13,11,8,10
23,No,Yes,694,Support,41,2,Other,1,9840,3,Male,194,4,2,Laboratory Technician,4,Divorced,24316.0,340424.0,5,Y,Yes,46,3,4,80,4,31,3,1,20,6,12,12
36,Yes,Yes,265,Research & Development,15,4,Life Sciences,1,2806,3,Male,137,1,1,Healthcare Representative,1,Divorced,33338.0,966802.0,0,Y,No,21,1,3,80,2,37,3,3,1,1,1,1
48,Yes,No,942,Human Resources,25,1,Life Sciences,1,2543,1,Female,191,2,3,Research Director,3,Single,12616.0,113544.0,4,Y,No,0,1,2,80,4,4,4,1,2,1,2,1
30,No,Yes,809,Support,6,3,Other,1,7909,1,Male,166,1,2,Research Scientist,4,Single,5088.0,106848.0,8,Y,Yes,33,2,3,80,2,28,4,2,18,2,9,12
53,No,No,1142,Research & Development,2,5,Technical Degree,1,2646,2,Female,115,2,1,Laboratory Technician,2,Divorced,9003.0,27009.0,7,Y,Yes,38,4,3,80,3,18,3,1,9,5,8,4
60,Yes,No,391,Sales,5,1,Medical,1,4622,2,Female,83,1,3,Laboratory Technician,2,Divorced,50325.0,1006500.0,3,Y,Yes,45,3,3,80,1,27,4,1,25,25,25,8
25,Yes,Yes,385,Human Resources,30,2,Life Sciences,1,5583,2,Male,166,3,2,Research Director,2,Divorced,23939.0,23939.0,8,Y,Yes,36,4,1,80,2,39,3,4,22,16,11,22
